"species","longitude","latitude","geometry"
"flexuosus",-114.459233,37.993176,"POINT (-114.4592 37.99318)"
"flexuosus",-114.46301,37.989185,"POINT (-114.463 37.98918)"
"flexuosus",-114.255746,37.701915,"POINT (-114.2557 37.70191)"
"flexuosus",-116.878533,36.833642,"POINT (-116.8785 36.83364)"
"flexuosus",-114.323772,38.471804,"POINT (-114.3238 38.4718)"
"flexuosus",-116.949834,36.847608,"POINT (-116.9498 36.84761)"
"flexuosus",-115.504173,36.016915,"POINT (-115.5042 36.01691)"
"flexuosus",-114.154088,36.667087,"POINT (-114.1541 36.66709)"
"flexuosus",-116.187641,37.229931,"POINT (-116.1876 37.22993)"
"flexuosus",-114.149689,36.505585,"POINT (-114.1497 36.50559)"
"flexuosus",-115.742816,36.426202,"POINT (-115.7428 36.4262)"
"flexuosus",-115.405292,36.07178,"POINT (-115.4053 36.07178)"
"flexuosus",-113.59711,37.106051,"POINT (-113.5971 37.10605)"
"flexuosus",-115.545221,36.246022,"POINT (-115.5452 36.24602)"
"flexuosus",-115.686003,36.415935,"POINT (-115.686 36.41593)"
"flexuosus",-113.2667,37.2,"POINT (-113.2667 37.2)"
"flexuosus",-116.958,36.9883,"POINT (-116.958 36.9883)"
"flexuosus",-114.572587,36.660637,"POINT (-114.5726 36.66064)"
"flexuosus",-111.676333,36.802833,"POINT (-111.6763 36.80283)"
"flexuosus",-114.3935,36.749,"POINT (-114.3935 36.749)"
"flexuosus",-114.493725,37.654631,"POINT (-114.4937 37.65463)"
"flexuosus",-114.085,36.983,"POINT (-114.085 36.983)"
"flexuosus",-114.555,36.973,"POINT (-114.555 36.973)"
"flexuosus",-114.18433,36.54953,"POINT (-114.1843 36.54953)"
"flexuosus",-114.42865,36.62766,"POINT (-114.4287 36.62766)"
"flexuosus",-111.829485,34.608334,"POINT (-111.8295 34.60833)"
"flexuosus",-111.66086,34.673418,"POINT (-111.6609 34.67342)"
"flexuosus",-109.021398,37.500577,"POINT (-109.0214 37.50058)"
"flexuosus",-108.952897,37.559927,"POINT (-108.9529 37.55993)"
"flexuosus",-113.813607,38.609206,"POINT (-113.8136 38.60921)"
"flexuosus",-113.819244,38.635277,"POINT (-113.8192 38.63528)"
"flexuosus",-113.431458,34.489973,"POINT (-113.4315 34.48997)"
"flexuosus",-113.00536,37.312467,"POINT (-113.0054 37.31247)"
"flexuosus",-112.033116,37.001319,"POINT (-112.0331 37.00132)"
"flexuosus",-112.033116,37.001319,"POINT (-112.0331 37.00132)"
"flexuosus",-109.93408,37.163549,"POINT (-109.9341 37.16355)"
"flexuosus",-114.523466,38.883746,"POINT (-114.5235 38.88375)"
"flexuosus",-109.936022,37.164324,"POINT (-109.936 37.16432)"
"flexuosus",-113.845792,38.62088,"POINT (-113.8458 38.62088)"
"flexuosus",-113.519928,37.696572,"POINT (-113.5199 37.69657)"
"flexuosus",-115.477975,36.174228,"POINT (-115.478 36.17423)"
"flexuosus",-115.288333,37.694722,"POINT (-115.2883 37.69472)"
"flexuosus",-115.468534,36.353528,"POINT (-115.4685 36.35353)"
"flexuosus",-115.831485,35.718812,"POINT (-115.8315 35.71881)"
"flexuosus",-114.228839,36.758343,"POINT (-114.2288 36.75834)"
"flexuosus",-114.228847,36.758339,"POINT (-114.2288 36.75834)"
"flexuosus",-114.522408,36.484258,"POINT (-114.5224 36.48426)"
"flexuosus",-115.268182,37.52192,"POINT (-115.2682 37.52192)"
"flexuosus",-114.525244,38.884064,"POINT (-114.5252 38.88406)"
"flexuosus",-114.201235,36.571775,"POINT (-114.2012 36.57178)"
"flexuosus",-112.984138,37.908394,"POINT (-112.9841 37.90839)"
"flexuosus",-113.100814,37.61382,"POINT (-113.1008 37.61382)"
"flexuosus",-115.455547,36.103357,"POINT (-115.4555 36.10336)"
"flexuosus",-113.169542,37.151273,"POINT (-113.1695 37.15127)"
"flexuosus",-113.80784,38.65924,"POINT (-113.8078 38.65924)"
"flexuosus",-114.228695,36.758334,"POINT (-114.2287 36.75833)"
"flexuosus",-109.830313,38.449708,"POINT (-109.8303 38.44971)"
"flexuosus",-113.847175,38.6212,"POINT (-113.8472 38.6212)"
"flexuosus",-115.527257,38.187929,"POINT (-115.5273 38.18793)"
"flexuosus",-113.495133,37.712197,"POINT (-113.4951 37.7122)"
"flexuosus",-114.648177,38.4629,"POINT (-114.6482 38.4629)"
"flexuosus",-113.848079,38.620895,"POINT (-113.8481 38.62089)"
"flexuosus",-111.90281,36.050799,"POINT (-111.9028 36.0508)"
"flexuosus",-113.184988,37.758847,"POINT (-113.185 37.75885)"
"flexuosus",-114.998596,38.759657,"POINT (-114.9986 38.75966)"
"flexuosus",-113.738145,37.280705,"POINT (-113.7381 37.2807)"
"flexuosus",-111.92556,34.709656,"POINT (-111.9256 34.70966)"
"flexuosus",-113.225678,37.457567,"POINT (-113.2257 37.45757)"
"flexuosus",-113.819158,38.634962,"POINT (-113.8192 38.63496)"
"flexuosus",-115.850471,35.63319,"POINT (-115.8505 35.63319)"
"flexuosus",-113.061058,37.141842,"POINT (-113.0611 37.14184)"
"flexuosus",-113.84452,38.61775,"POINT (-113.8445 38.61775)"
"flexuosus",-113.059936,37.65982,"POINT (-113.0599 37.65982)"
"flexuosus",-113.059478,37.660417,"POINT (-113.0595 37.66042)"
"flexuosus",-113.060692,37.661113,"POINT (-113.0607 37.66111)"
"flexuosus",-113.84506,38.61767,"POINT (-113.8451 38.61767)"
"flexuosus",-115.612579,38.054599,"POINT (-115.6126 38.0546)"
"flexuosus",-113.059897,37.659797,"POINT (-113.0599 37.6598)"
"flexuosus",-113.060211,37.659897,"POINT (-113.0602 37.6599)"
"flexuosus",-111.370042,34.036731,"POINT (-111.37 34.03673)"
"flexuosus",-113.189861,37.763098,"POINT (-113.1899 37.7631)"
"flexuosus",-111.369912,34.036683,"POINT (-111.3699 34.03668)"
"flexuosus",-111.369483,34.037006,"POINT (-111.3695 34.03701)"
"flexuosus",-111.369888,34.036653,"POINT (-111.3699 34.03665)"
"flexuosus",-113.813505,38.60928,"POINT (-113.8135 38.60928)"
"flexuosus",-111.37017,34.03672,"POINT (-111.3702 34.03672)"
"flexuosus",-113.848053,38.62087,"POINT (-113.8481 38.62087)"
"flexuosus",-111.369562,34.03692,"POINT (-111.3696 34.03692)"
"flexuosus",-111.369553,34.0369,"POINT (-111.3696 34.0369)"
"flexuosus",-113.819113,38.634962,"POINT (-113.8191 38.63496)"
"flexuosus",-111.37017,34.036639,"POINT (-111.3702 34.03664)"
"flexuosus",-115.614403,38.05605,"POINT (-115.6144 38.05605)"
"flexuosus",-111.369545,34.036922,"POINT (-111.3695 34.03692)"
"flexuosus",-113.784444,38.687404,"POINT (-113.7844 38.6874)"
"flexuosus",-111.370195,34.036653,"POINT (-111.3702 34.03665)"
"flexuosus",-115.504329,36.179852,"POINT (-115.5043 36.17985)"
"flexuosus",-115.746896,35.318443,"POINT (-115.7469 35.31844)"
"flexuosus",-113.844437,38.617428,"POINT (-113.8444 38.61743)"
"flexuosus",-114.237908,39.0578,"POINT (-114.2379 39.0578)"
"flexuosus",-113.783913,38.687908,"POINT (-113.7839 38.68791)"
"flexuosus",-115.612564,38.057398,"POINT (-115.6126 38.0574)"
"flexuosus",-114.53328,36.48703,"POINT (-114.5333 36.48703)"
"flexuosus",-115.612574,38.05477,"POINT (-115.6126 38.05477)"
"flexuosus",-115.612302,38.055097,"POINT (-115.6123 38.0551)"
"flexuosus",-113.332626,36.310931,"POINT (-113.3326 36.31093)"
"flexuosus",-113.343743,36.278763,"POINT (-113.3437 36.27876)"
"flexuosus",-112.264161,34.976883,"POINT (-112.2642 34.97688)"
"flexuosus",-111.369912,34.036483,"POINT (-111.3699 34.03648)"
"flexuosus",-114.068069,35.86707,"POINT (-114.0681 35.86707)"
"flexuosus",-113.29587,36.604735,"POINT (-113.2959 36.60473)"
"flexuosus",-114.068078,35.867053,"POINT (-114.0681 35.86705)"
"flexuosus",-111.848717,34.910778,"POINT (-111.8487 34.91078)"
"flexuosus",-111.799072,34.829869,"POINT (-111.7991 34.82987)"
"flexuosus",-113.357841,36.729224,"POINT (-113.3578 36.72922)"
"flexuosus",-115.536594,36.068464,"POINT (-115.5366 36.06846)"
"flexuosus",-112.83871,36.87754,"POINT (-112.8387 36.87754)"
"flexuosus",-111.914947,34.84943,"POINT (-111.9149 34.84943)"
"flexuosus",-114.409767,37.819583,"POINT (-114.4098 37.81958)"
"flexuosus",-115.444297,38.238862,"POINT (-115.4443 38.23886)"
"flexuosus",-115.46823,36.103617,"POINT (-115.4682 36.10362)"
"flexuosus",-115.925424,35.755201,"POINT (-115.9254 35.7552)"
"flexuosus",-112.817098,36.872506,"POINT (-112.8171 36.87251)"
"flexuosus",-113.534856,35.572094,"POINT (-113.5349 35.57209)"
"flexuosus",-115.925541,35.704597,"POINT (-115.9255 35.7046)"
"flexuosus",-115.465035,36.103456,"POINT (-115.465 36.10346)"
"flexuosus",-115.448574,36.116905,"POINT (-115.4486 36.11691)"
"flexuosus",-115.520186,36.272679,"POINT (-115.5202 36.27268)"
"flexuosus",-111.759438,34.799453,"POINT (-111.7594 34.79945)"
"flexuosus",-112.023996,34.70258,"POINT (-112.024 34.70258)"
"flexuosus",-114.817692,37.011495,"POINT (-114.8177 37.01149)"
"flexuosus",-115.41054,38.222459,"POINT (-115.4105 38.22246)"
"flexuosus",-115.563504,36.079122,"POINT (-115.5635 36.07912)"
"flexuosus",-115.421679,36.152571,"POINT (-115.4217 36.15257)"
"flexuosus",-113.62079,36.986574,"POINT (-113.6208 36.98657)"
"flexuosus",-115.853078,35.678056,"POINT (-115.8531 35.67806)"
"flexuosus",-115.867057,35.630705,"POINT (-115.8671 35.6307)"
"flexuosus",-111.911012,37.258038,"POINT (-111.911 37.25804)"
"flexuosus",-112.056878,36.895867,"POINT (-112.0569 36.89587)"
"flexuosus",-109.635939,37.525365,"POINT (-109.6359 37.52537)"
"flexuosus",-116.696147,37.067156,"POINT (-116.6961 37.06716)"
"flexuosus",-113.221672,37.190345,"POINT (-113.2217 37.19035)"
"flexuosus",-115.687347,36.414417,"POINT (-115.6873 36.41442)"
"flexuosus",-115.953407,35.602665,"POINT (-115.9534 35.60267)"
"flexuosus",-115.803417,35.707467,"POINT (-115.8034 35.70747)"
"flexuosus",-112.092178,36.076497,"POINT (-112.0922 36.0765)"
"flexuosus",-109.053591,37.383248,"POINT (-109.0536 37.38325)"
"flexuosus",-115.980946,35.765379,"POINT (-115.9809 35.76538)"
"flexuosus",-116.714152,37.039137,"POINT (-116.7142 37.03914)"
"flexuosus",-115.484935,36.161082,"POINT (-115.4849 36.16108)"
"flexuosus",-112.092164,36.076758,"POINT (-112.0922 36.07676)"
"flexuosus",-115.44513,35.989605,"POINT (-115.4451 35.9896)"
"flexuosus",-115.504163,36.173673,"POINT (-115.5042 36.17367)"
"flexuosus",-108.168288,36.807995,"POINT (-108.1683 36.808)"
"flexuosus",-109.068937,37.37937,"POINT (-109.0689 37.37937)"
"flexuosus",-111.720772,34.648072,"POINT (-111.7208 34.64807)"
"flexuosus",-115.558475,36.058931,"POINT (-115.5585 36.05893)"
"flexuosus",-115.85217,35.728548,"POINT (-115.8522 35.72855)"
"flexuosus",-115.986489,35.685526,"POINT (-115.9865 35.68553)"
"flexuosus",-114.01667,37.137033,"POINT (-114.0167 37.13703)"
"flexuosus",-108.168267,36.808717,"POINT (-108.1683 36.80872)"
"flexuosus",-115.86162,35.77697,"POINT (-115.8616 35.77697)"
"flexuosus",-115.813549,35.704596,"POINT (-115.8135 35.7046)"
"flexuosus",-112.088778,36.09006,"POINT (-112.0888 36.09006)"
"flexuosus",-115.885405,35.70977,"POINT (-115.8854 35.70977)"
"flexuosus",-112.429146,34.646398,"POINT (-112.4291 34.6464)"
"flexuosus",-113.260375,37.158553,"POINT (-113.2604 37.15855)"
"flexuosus",-113.622871,36.990039,"POINT (-113.6229 36.99004)"
"flexuosus",-115.507095,36.165028,"POINT (-115.5071 36.16503)"
"flexuosus",-113.148217,37.11765,"POINT (-113.1482 37.11765)"
"flexuosus",-115.86356,35.771114,"POINT (-115.8636 35.77111)"
"flexuosus",-111.893308,34.832095,"POINT (-111.8933 34.8321)"
"flexuosus",-116.696033,37.067322,"POINT (-116.696 37.06732)"
"flexuosus",-115.823006,35.642188,"POINT (-115.823 35.64219)"
"flexuosus",-111.778723,34.876828,"POINT (-111.7787 34.87683)"
"flexuosus",-113.464212,37.659297,"POINT (-113.4642 37.6593)"
"flexuosus",-113.563217,37.300854,"POINT (-113.5632 37.30085)"
"flexuosus",-115.423828,36.109811,"POINT (-115.4238 36.10981)"
"flexuosus",-115.457731,36.153083,"POINT (-115.4577 36.15308)"
"flexuosus",-112.976375,37.1995,"POINT (-112.9764 37.1995)"
"flexuosus",-115.429628,36.136239,"POINT (-115.4296 36.13624)"
"flexuosus",-111.930152,34.914157,"POINT (-111.9302 34.91416)"
"flexuosus",-113.636128,34.924233,"POINT (-113.6361 34.92423)"
"flexuosus",-111.712988,34.674582,"POINT (-111.713 34.67458)"
"flexuosus",-111.518073,36.823142,"POINT (-111.5181 36.82314)"
"flexuosus",-115.793843,35.401517,"POINT (-115.7938 35.40152)"
"flexuosus",-113.0315,37.829083,"POINT (-113.0315 37.82908)"
"flexuosus",-110.49568,33.782378,"POINT (-110.4957 33.78238)"
"flexuosus",-113.139714,37.14191,"POINT (-113.1397 37.14191)"
"flexuosus",-111.723103,34.893172,"POINT (-111.7231 34.89317)"
"flexuosus",-111.882338,37.118928,"POINT (-111.8823 37.11893)"
"flexuosus",-115.455377,36.103373,"POINT (-115.4554 36.10337)"
"flexuosus",-111.483087,36.9473,"POINT (-111.4831 36.9473)"
"flexuosus",-112.091264,36.079136,"POINT (-112.0913 36.07914)"
"flexuosus",-113.062585,37.168958,"POINT (-113.0626 37.16896)"
"flexuosus",-111.843397,34.887861,"POINT (-111.8434 34.88786)"
"flexuosus",-114.065928,36.814694,"POINT (-114.0659 36.81469)"
"flexuosus",-115.452043,36.165438,"POINT (-115.452 36.16544)"
"flexuosus",-109.868003,37.195137,"POINT (-109.868 37.19514)"
"flexuosus",-114.06799,35.867052,"POINT (-114.068 35.86705)"
"flexuosus",-115.391883,36.200993,"POINT (-115.3919 36.20099)"
"flexuosus",-109.076335,37.321797,"POINT (-109.0763 37.3218)"
"flexuosus",-111.75833,34.795892,"POINT (-111.7583 34.79589)"
"flexuosus",-111.92062,34.798517,"POINT (-111.9206 34.79852)"
"flexuosus",-113.488546,37.117877,"POINT (-113.4885 37.11788)"
"flexuosus",-113.64017,37.08716,"POINT (-113.6402 37.08716)"
"flexuosus",-111.994419,34.845603,"POINT (-111.9944 34.8456)"
"flexuosus",-108.505656,36.740231,"POINT (-108.5057 36.74023)"
"flexuosus",-116.853495,36.90368,"POINT (-116.8535 36.90368)"
"flexuosus",-108.907453,38.054997,"POINT (-108.9075 38.055)"
"flexuosus",-109.634292,37.524722,"POINT (-109.6343 37.52472)"
"flexuosus",-116.897788,36.820595,"POINT (-116.8978 36.82059)"
"flexuosus",-108.470585,36.81827,"POINT (-108.4706 36.81827)"
"flexuosus",-112.468227,34.885551,"POINT (-112.4682 34.88555)"
"flexuosus",-111.759195,34.50497,"POINT (-111.7592 34.50497)"
"flexuosus",-113.57553,37.12435,"POINT (-113.5755 37.12435)"
"flexuosus",-111.760497,34.885952,"POINT (-111.7605 34.88595)"
"flexuosus",-111.899373,34.813872,"POINT (-111.8994 34.81387)"
"flexuosus",-109.040159,36.860314,"POINT (-109.0402 36.86031)"
"flexuosus",-115.479328,36.125015,"POINT (-115.4793 36.12501)"
"flexuosus",-112.057364,34.321342,"POINT (-112.0574 34.32134)"
"flexuosus",-108.117352,36.856256,"POINT (-108.1174 36.85626)"
"flexuosus",-112.016493,34.765065,"POINT (-112.0165 34.76506)"
"flexuosus",-115.809246,35.719907,"POINT (-115.8092 35.71991)"
"flexuosus",-114.069639,36.678444,"POINT (-114.0696 36.67844)"
"flexuosus",-111.845157,36.045537,"POINT (-111.8452 36.04554)"
"flexuosus",-112.055208,34.719896,"POINT (-112.0552 34.7199)"
"flexuosus",-115.496929,36.156593,"POINT (-115.4969 36.15659)"
"flexuosus",-115.456675,36.103879,"POINT (-115.4567 36.10388)"
"flexuosus",-115.451268,36.165524,"POINT (-115.4513 36.16552)"
"flexuosus",-115.269624,37.377393,"POINT (-115.2696 37.37739)"
"flexuosus",-111.424885,34.094412,"POINT (-111.4249 34.09441)"
"flexuosus",-115.035415,36.712766,"POINT (-115.0354 36.71277)"
"flexuosus",-113.661108,37.047595,"POINT (-113.6611 37.0476)"
"flexuosus",-109.657237,37.262314,"POINT (-109.6572 37.26231)"
"flexuosus",-112.529317,37.000687,"POINT (-112.5293 37.00069)"
"flexuosus",-113.625412,37.069939,"POINT (-113.6254 37.06994)"
"flexuosus",-110.08693,36.961308,"POINT (-110.0869 36.96131)"
"flexuosus",-111.759187,34.504975,"POINT (-111.7592 34.50498)"
"flexuosus",-111.759195,34.504987,"POINT (-111.7592 34.50499)"
"flexuosus",-111.906225,34.739133,"POINT (-111.9062 34.73913)"
"flexuosus",-115.613462,36.377173,"POINT (-115.6135 36.37717)"
"flexuosus",-109.152561,37.265839,"POINT (-109.1526 37.26584)"
"flexuosus",-113.5575,37.128441,"POINT (-113.5575 37.12844)"
"flexuosus",-113.58228,37.12218,"POINT (-113.5823 37.12218)"
"flexuosus",-112.088594,36.088803,"POINT (-112.0886 36.0888)"
"flexuosus",-113.256355,37.19815,"POINT (-113.2564 37.19815)"
"flexuosus",-113.618125,35.447675,"POINT (-113.6181 35.44767)"
"flexuosus",-112.366728,34.811747,"POINT (-112.3667 34.81175)"
"flexuosus",-115.789863,35.399505,"POINT (-115.7899 35.3995)"
"flexuosus",-114.422995,37.823245,"POINT (-114.423 37.82325)"
"flexuosus",-113.447045,37.016778,"POINT (-113.447 37.01678)"
"flexuosus",-111.795483,34.85414,"POINT (-111.7955 34.85414)"
"flexuosus",-112.402873,34.868135,"POINT (-112.4029 34.86814)"
"flexuosus",-115.455275,36.069612,"POINT (-115.4553 36.06961)"
"flexuosus",-112.087119,34.503288,"POINT (-112.0871 34.50329)"
"flexuosus",-115.483978,36.155525,"POINT (-115.484 36.15552)"
"flexuosus",-108.838575,37.010579,"POINT (-108.8386 37.01058)"
"flexuosus",-111.885712,34.89585,"POINT (-111.8857 34.89585)"
"flexuosus",-115.417562,36.051721,"POINT (-115.4176 36.05172)"
"flexuosus",-113.618118,35.447727,"POINT (-113.6181 35.44773)"
"flexuosus",-115.809493,35.719666,"POINT (-115.8095 35.71967)"
"flexuosus",-112.087136,34.503603,"POINT (-112.0871 34.5036)"
"flexuosus",-116.633492,36.842709,"POINT (-116.6335 36.84271)"
"flexuosus",-113.255008,37.224989,"POINT (-113.255 37.22499)"
"flexuosus",-112.97593,37.198703,"POINT (-112.9759 37.1987)"
"flexuosus",-112.091225,36.079186,"POINT (-112.0912 36.07919)"
"flexuosus",-115.790413,35.399301,"POINT (-115.7904 35.3993)"
"flexuosus",-113.254761,37.225067,"POINT (-113.2548 37.22507)"
"flexuosus",-111.913798,34.783675,"POINT (-111.9138 34.78368)"
"flexuosus",-115.789798,35.399287,"POINT (-115.7898 35.39929)"
"flexuosus",-111.908967,34.792195,"POINT (-111.909 34.7922)"
"flexuosus",-115.451965,36.163333,"POINT (-115.452 36.16333)"
"flexuosus",-111.692182,34.769538,"POINT (-111.6922 34.76954)"
"flexuosus",-115.859138,35.780217,"POINT (-115.8591 35.78022)"
"flexuosus",-111.748405,34.865883,"POINT (-111.7484 34.86588)"
"flexuosus",-113.985278,37.111944,"POINT (-113.9853 37.11194)"
"flexuosus",-111.618004,34.634276,"POINT (-111.618 34.63428)"
"flexuosus",-114.094418,36.517103,"POINT (-114.0944 36.5171)"
"flexuosus",-113.497895,37.155042,"POINT (-113.4979 37.15504)"
"flexuosus",-115.473875,36.128551,"POINT (-115.4739 36.12855)"
"flexuosus",-115.516442,35.88233,"POINT (-115.5164 35.88233)"
"flexuosus",-114.548789,36.414517,"POINT (-114.5488 36.41452)"
"flexuosus",-112.071305,34.862605,"POINT (-112.0713 34.8626)"
"flexuosus",-115.442958,36.163595,"POINT (-115.443 36.1636)"
"flexuosus",-113.647653,37.171558,"POINT (-113.6477 37.17156)"
"flexuosus",-112.015747,34.758378,"POINT (-112.0157 34.75838)"
"flexuosus",-111.65107,36.663433,"POINT (-111.6511 36.66343)"
"flexuosus",-115.424337,36.132606,"POINT (-115.4243 36.13261)"
"flexuosus",-111.370103,34.036731,"POINT (-111.3701 34.03673)"
"flexuosus",-111.903967,34.813727,"POINT (-111.904 34.81373)"
"flexuosus",-113.645722,37.206512,"POINT (-113.6457 37.20651)"
"flexuosus",-111.905962,34.82151,"POINT (-111.906 34.82151)"
"flexuosus",-113.640013,34.926788,"POINT (-113.64 34.92679)"
"flexuosus",-115.473584,36.129321,"POINT (-115.4736 36.12932)"
"flexuosus",-112.025925,34.771247,"POINT (-112.0259 34.77125)"
"flexuosus",-115.581766,35.928849,"POINT (-115.5818 35.92885)"
"flexuosus",-111.941586,34.720958,"POINT (-111.9416 34.72096)"
"flexuosus",-111.973965,34.749706,"POINT (-111.974 34.74971)"
"flexuosus",-111.925787,34.775977,"POINT (-111.9258 34.77598)"
"flexuosus",-113.402567,37.049115,"POINT (-113.4026 37.04912)"
"flexuosus",-113.396972,37.210555,"POINT (-113.397 37.21055)"
"flexuosus",-111.422753,34.0923,"POINT (-111.4228 34.0923)"
"flexuosus",-113.401095,37.19157,"POINT (-113.4011 37.19157)"
"flexuosus",-111.905428,34.821338,"POINT (-111.9054 34.82134)"
"flexuosus",-115.427469,36.158985,"POINT (-115.4275 36.15899)"
"flexuosus",-114.140586,36.524505,"POINT (-114.1406 36.5245)"
"flexuosus",-111.35903,34.094158,"POINT (-111.359 34.09416)"
"flexuosus",-111.793832,34.852091,"POINT (-111.7938 34.85209)"
"flexuosus",-111.974095,34.749064,"POINT (-111.9741 34.74906)"
"flexuosus",-110.374825,37.896424,"POINT (-110.3748 37.89642)"
"flexuosus",-113.704475,37.154564,"POINT (-113.7045 37.15456)"
"flexuosus",-113.596435,37.124639,"POINT (-113.5964 37.12464)"
"flexuosus",-111.711435,34.675142,"POINT (-111.7114 34.67514)"
"flexuosus",-112.088792,36.089553,"POINT (-112.0888 36.08955)"
"flexuosus",-115.450522,36.16555,"POINT (-115.4505 36.16555)"
"flexuosus",-111.608021,36.854262,"POINT (-111.608 36.85426)"
"flexuosus",-115.463006,36.102383,"POINT (-115.463 36.10238)"
"flexuosus",-115.462422,36.06843,"POINT (-115.4624 36.06843)"
"flexuosus",-111.853944,34.88681,"POINT (-111.8539 34.88681)"
"flexuosus",-111.760322,34.800436,"POINT (-111.7603 34.80044)"
"flexuosus",-115.464066,36.066807,"POINT (-115.4641 36.06681)"
"flexuosus",-111.380178,33.992644,"POINT (-111.3802 33.99264)"
"flexuosus",-113.790658,36.9492,"POINT (-113.7907 36.9492)"
"flexuosus",-110.896638,33.548287,"POINT (-110.8966 33.54829)"
"flexuosus",-113.653131,36.984347,"POINT (-113.6531 36.98435)"
"flexuosus",-114.256653,36.314962,"POINT (-114.2567 36.31496)"
"flexuosus",-113.585967,37.119992,"POINT (-113.586 37.11999)"
"flexuosus",-111.505046,36.897682,"POINT (-111.505 36.89768)"
"flexuosus",-111.899357,34.74719,"POINT (-111.8994 34.74719)"
"flexuosus",-111.604968,36.856133,"POINT (-111.605 36.85613)"
"flexuosus",-112.124733,36.084758,"POINT (-112.1247 36.08476)"
"flexuosus",-114.525961,36.471987,"POINT (-114.526 36.47199)"
"flexuosus",-114.516874,36.240103,"POINT (-114.5169 36.2401)"
"flexuosus",-114.528288,36.44904,"POINT (-114.5283 36.44904)"
"flexuosus",-111.907987,34.76,"POINT (-111.908 34.76)"
"flexuosus",-110.644859,33.590576,"POINT (-110.6449 33.59058)"
"flexuosus",-114.642931,36.213097,"POINT (-114.6429 36.2131)"
"flexuosus",-111.95677,34.685954,"POINT (-111.9568 34.68595)"
"flexuosus",-113.795529,36.96977,"POINT (-113.7955 36.96977)"
"flexuosus",-114.206352,36.580959,"POINT (-114.2064 36.58096)"
"flexuosus",-112.507112,36.244633,"POINT (-112.5071 36.24463)"
"flexuosus",-114.642927,36.212964,"POINT (-114.6429 36.21296)"
"flexuosus",-114.516353,36.241068,"POINT (-114.5164 36.24107)"
"flexuosus",-112.115687,36.088189,"POINT (-112.1157 36.08819)"
"flexuosus",-112.05291,34.838225,"POINT (-112.0529 34.83823)"
"flexuosus",-116.834179,36.894869,"POINT (-116.8342 36.89487)"
"flexuosus",-114.34169,37.069138,"POINT (-114.3417 37.06914)"
"flexuosus",-111.904183,34.866183,"POINT (-111.9042 34.86618)"
"flexuosus",-112.1578,34.046342,"POINT (-112.1578 34.04634)"
"flexuosus",-111.669233,36.817878,"POINT (-111.6692 36.81788)"
"flexuosus",-115.431036,36.148419,"POINT (-115.431 36.14842)"
"flexuosus",-115.427742,36.146697,"POINT (-115.4277 36.1467)"
"flexuosus",-113.578658,37.13725,"POINT (-113.5787 37.13725)"
"flexuosus",-114.50021,36.283115,"POINT (-114.5002 36.28312)"
"flexuosus",-114.233528,36.335863,"POINT (-114.2335 36.33586)"
"flexuosus",-112.129597,33.966914,"POINT (-112.1296 33.96691)"
"flexuosus",-113.647954,36.969067,"POINT (-113.648 36.96907)"
"flexuosus",-116.21187,36.560825,"POINT (-116.2119 36.56083)"
"flexuosus",-113.7908,36.949356,"POINT (-113.7908 36.94936)"
"flexuosus",-114.206305,36.580692,"POINT (-114.2063 36.58069)"
"flexuosus",-113.998177,36.826691,"POINT (-113.9982 36.82669)"
"flexuosus",-112.143797,34.100894,"POINT (-112.1438 34.10089)"
"flexuosus",-114.244705,36.448238,"POINT (-114.2447 36.44824)"
"flexuosus",-114.227254,36.456541,"POINT (-114.2273 36.45654)"
"flexuosus",-114.187648,36.506704,"POINT (-114.1876 36.5067)"
"flexuosus",-114.525832,36.472007,"POINT (-114.5258 36.47201)"
"flexuosus",-111.730766,34.787605,"POINT (-111.7308 34.7876)"
"flexuosus",-114.526007,36.471957,"POINT (-114.526 36.47196)"
"flexuosus",-114.526111,36.471885,"POINT (-114.5261 36.47189)"
"flexuosus",-114.526041,36.471947,"POINT (-114.526 36.47195)"
"flexuosus",-114.39546,36.019026,"POINT (-114.3955 36.01903)"
"flexuosus",-114.148056,36.428781,"POINT (-114.1481 36.42878)"
"flexuosus",-113.646565,36.970711,"POINT (-113.6466 36.97071)"
"flexuosus",-114.525973,36.472133,"POINT (-114.526 36.47213)"
"flexuosus",-114.200103,36.44527,"POINT (-114.2001 36.44527)"
"flexuosus",-112.084743,34.672095,"POINT (-112.0847 34.6721)"
"flexuosus",-111.681962,34.679855,"POINT (-111.682 34.67986)"
"flexuosus",-110.768578,33.404145,"POINT (-110.7686 33.40414)"
"flexuosus",-114.483367,36.35808,"POINT (-114.4834 36.35808)"
"flexuosus",-114.525959,36.471939,"POINT (-114.526 36.47194)"
"flexuosus",-112.180574,33.891665,"POINT (-112.1806 33.89167)"
"flexuosus",-114.525406,36.472207,"POINT (-114.5254 36.47221)"
"flexuosus",-114.205548,36.579394,"POINT (-114.2055 36.57939)"
"flexuosus",-113.663392,37.120395,"POINT (-113.6634 37.1204)"
"flexuosus",-113.6794,37.121928,"POINT (-113.6794 37.12193)"
"flexuosus",-113.957393,36.85051,"POINT (-113.9574 36.85051)"
"flexuosus",-114.176537,36.825203,"POINT (-114.1765 36.8252)"
"flexuosus",-115.672225,36.050011,"POINT (-115.6722 36.05001)"
"flexuosus",-113.432368,37.162582,"POINT (-113.4324 37.16258)"
"flexuosus",-114.2297731,36.7773247,"POINT (-114.2298 36.77732)"
