species,longitude,latitude
flexuosus,-111.726886,34.912377
flexuosus,-115.862583,35.775033
flexuosus,-109.045602,37.001638
flexuosus,-109.480386,37.423626
flexuosus,-116.80538,37.015081
flexuosus,-111.82969,34.845261
flexuosus,-111.82969,34.845261
flexuosus,-111.774957,34.823903
flexuosus,-111.774616,34.856891
flexuosus,-111.811224,34.87413
flexuosus,-111.774616,34.856891
flexuosus,-114.53329,36.48735
flexuosus,-113.503338,37.1502
flexuosus,-112.129533,36.0751
flexuosus,-113.577702,37.159578
flexuosus,-115.441045,36.138792
flexuosus,-115.427003,36.150876
flexuosus,-113.639154,37.237088
flexuosus,-114.850838,36.38465
flexuosus,-113.4925,37.150833
flexuosus,-113.756577,35.963531
flexuosus,-111.760274,34.805016
flexuosus,-109.804218,38.453974
flexuosus,-113.694125,37.311667
flexuosus,-113.794558,36.970938
flexuosus,-112.468753,37.008293
flexuosus,-111.808313,34.526873
flexuosus,-109.78204,35.065931
flexuosus,-113.239608,37.216117
flexuosus,-113.036505,37.17628
flexuosus,-108.931248,37.931745
flexuosus,-114.379078,38.813822
flexuosus,-115.432717,36.135345
flexuosus,-115.520103,36.145936
flexuosus,-112.035419,36.999922
flexuosus,-113.660478,37.162056
flexuosus,-115.473717,36.128305
flexuosus,-116.802688,37.015433
flexuosus,-111.63685,34.53353
flexuosus,-113.183953,37.788058
flexuosus,-113.100422,37.274061
flexuosus,-112.0252,37.019375
flexuosus,-113.225844,37.457353
flexuosus,-113.182022,37.78905
flexuosus,-113.674208,37.119458
flexuosus,-113.221183,37.48365
flexuosus,-113.22918,37.454088
flexuosus,-113.225844,37.457353
flexuosus,-113.845989,37.539383
flexuosus,-113.589759,39.082152
flexuosus,-113.069611,37.137425
flexuosus,-109.9,37.13
flexuosus,-108.8,38.07
flexuosus,-109.04,37
flexuosus,-108.64,37.04
flexuosus,-114.006303,36.676022
flexuosus,-112.021751,37.045639
flexuosus,-114.014594,36.696408
flexuosus,-111.135687,34.245425
flexuosus,-114.007111,36.674708
flexuosus,-111.374673,34.040213
flexuosus,-114.41475,37.826196
flexuosus,-117.243781,37.697854
flexuosus,-109.919786,37.165872
flexuosus,-109.084389,37.263398
flexuosus,-109.176538,37.207639
flexuosus,-115.931503,35.779163
flexuosus,-111.848862,34.910561
flexuosus,-112.978522,37.208437
flexuosus,-115.559914,36.081267
flexuosus,-113.256126,37.1675
flexuosus,-109.616166,37.262094
flexuosus,-112.090705,36.080261
flexuosus,-115.494385,36.15897
flexuosus,-112.508483,37.012281
flexuosus,-115.576531,36.108739
flexuosus,-113.286461,37.320365
flexuosus,-112.022305,37.043554
flexuosus,-112.976315,37.215088
flexuosus,-111.75528,34.828397
flexuosus,-113.093636,37.898245
flexuosus,-108.888458,37.377995
flexuosus,-113.429593,37.254898
flexuosus,-115.520464,36.021444
flexuosus,-113.628364,37.2455
flexuosus,-115.499437,36.01581
flexuosus,-115.562813,36.191358
flexuosus,-113.558746,37.233366
flexuosus,-113.378753,37.242808
flexuosus,-113.526656,37.037517
flexuosus,-113.380937,37.246672
flexuosus,-115.425069,36.155143
flexuosus,-113.271438,37.191812
flexuosus,-113.703891,37.162552
flexuosus,-113.626472,37.015289
flexuosus,-113.400308,37.206915
flexuosus,-115.470135,36.063663
flexuosus,-111.697739,34.679317
flexuosus,-113.378875,37.244045
flexuosus,-113.785345,36.535083
flexuosus,-115.468187,36.096053
flexuosus,-111.700261,34.835736
flexuosus,-111.811158,34.874142
flexuosus,-115.461467,36.069259
flexuosus,-115.461445,36.069288
flexuosus,-113.738372,37.279413
flexuosus,-113.281845,37.31335
flexuosus,-111.329842,34.016725
flexuosus,-111.74263,34.80213
flexuosus,-112.11715,36.087689
flexuosus,-115.453028,36.070422
flexuosus,-112.315721,34.610024
flexuosus,-113.687689,37.140238
flexuosus,-115.455144,36.069642
flexuosus,-112.063887,36.144218
flexuosus,-108.45415,32.778072
flexuosus,-111.134289,33.667585
flexuosus,-112.986138,37.195644
flexuosus,-112.48407,36.379055
flexuosus,-110.768391,33.402914
flexuosus,-115.434366,36.13887
flexuosus,-115.448958,36.015168
flexuosus,-112.17208,36.094956
flexuosus,-111.346497,33.872597
flexuosus,-113.23012,36.242248
flexuosus,-113.337255,37.224075
flexuosus,-112.107543,36.110392
flexuosus,-115.453052,36.0114
flexuosus,-113.134819,34.383925
flexuosus,-111.76099,34.86974
flexuosus,-115.455247,36.069558
flexuosus,-111.456642,33.853148
flexuosus,-112.976517,37.199447
flexuosus,-111.40971,34.09351
flexuosus,-112.740263,36.8642
flexuosus,-112.109346,36.11792
flexuosus,-112.040894,34.667125
flexuosus,-111.124992,33.547333
flexuosus,-111.266005,33.721529
flexuosus,-113.679448,37.121924
flexuosus,-112.119172,36.090429
flexuosus,-111.38,37.12
flexuosus,-115.480521,36.124582
flexuosus,-115.479819,36.124324
flexuosus,-115.479819,36.124324
flexuosus,-115.479819,36.124324
flexuosus,-115.479819,36.124324
flexuosus,-115.479819,36.124324
flexuosus,-114.178667,36.840742
flexuosus,-114.178667,36.840742
flexuosus,-114.178667,36.840742
flexuosus,-114.178667,36.840742
flexuosus,-114.178667,36.840742
flexuosus,-113.62779,37.01765
flexuosus,-113.57985,37.11953
flexuosus,-113.122421,37.642749
flexuosus,-116.933088,36.788423
flexuosus,-109.491934,37.541245
flexuosus,-115.385972,36.11805
flexuosus,-115.385842,36.117931
flexuosus,-113.125533,35.702334
flexuosus,-115.477184,36.264517
flexuosus,-114.3935,36.749
flexuosus,-116.5305786,31.6600498
flexuosus,-108.18754,36.765062
flexuosus,-111.783137,36.711972
flexuosus,-112.269328,33.882386
flexuosus,-111.786957,34.642641
flexuosus,-108.439462,36.847187
flexuosus,-115.424172,36.160472
flexuosus,-114.203967,37.011533
flexuosus,-111.796443,34.878589
flexuosus,-115.909169,35.76277
flexuosus,-113.237708,37.408838
flexuosus,-111.79778,34.88028
flexuosus,-116.228969,36.092139
flexuosus,-111.862856,34.943454
flexuosus,-111.748908,34.661487
flexuosus,-111.897991,34.854535
flexuosus,-116.14166,36.15646
flexuosus,-116.222311,36.104449
flexuosus,-114.339812,36.870845
flexuosus,-109.23027,37.54803
flexuosus,-114.339832,36.870815
flexuosus,-115.095863,37.949364
flexuosus,-112.921264,37.912649
flexuosus,-111.830947,34.85662
flexuosus,-112.187588,34.836623
flexuosus,-114.613275,37.756912
flexuosus,-114.332317,36.859036
flexuosus,-111.79107,34.819817
flexuosus,-114.517975,37.913145
flexuosus,-114.334768,36.859721
flexuosus,-112.046761,36.994388
flexuosus,-111.769997,34.799999
flexuosus,-111.784836,34.792412
flexuosus,-111.75525,34.828442
flexuosus,-111.720955,34.69858
flexuosus,-112.098852,34.752188
flexuosus,-111.685554,34.686912
flexuosus,-111.858751,34.885854
flexuosus,-111.848397,34.91088
flexuosus,-109.937536,37.172345
flexuosus,-114.285413,36.963871
flexuosus,-111.713062,34.538093
flexuosus,-111.660103,34.67365
flexuosus,-114.280562,36.955044
flexuosus,-111.3941,35.70125
flexuosus,-110.331483,35.150983
flexuosus,-111.720997,34.661262
flexuosus,-111.745,34.65056
flexuosus,-110.64,32.7225
flexuosus,-111.766412,34.491772
flexuosus,-110.8309875,37.0595634
flexuosus,-111.95,36.916667
flexuosus,-111.679538,34.536687
flexuosus,-111.63685,34.53353
flexuosus,-111.5,34.5
flexuosus,-113.93333,34.71667
flexuosus,-114.03333,34.88333
flexuosus,-113.99528,36.11278
flexuosus,-110.78583,33.39417
flexuosus,-112.441767,36.9965
flexuosus,-113.3205442,36.118586
flexuosus,-112.675167,36.832
flexuosus,-112.9115,36.555333
flexuosus,-111.813889,34.821389
flexuosus,-111.9125,34.55
flexuosus,-111.9075,34.830194
flexuosus,-111.911611,34.919917
flexuosus,-111.785312,36.201997
flexuosus,-111.8289,36.49083
flexuosus,-111.753712,34.499919
flexuosus,-115.288194,37.694694
flexuosus,-110.792336,37.316686
flexuosus,-110.857339,37.04745
flexuosus,-113.757924,38.711036
flexuosus,-110.857339,37.04745
flexuosus,-108.668925,36.785553
flexuosus,-111.833333,36.266667
flexuosus,-112.13889,36.05556
flexuosus,-112.67681,36.053237
flexuosus,-110.736755,31.853913
flexuosus,-111.75167,34.64917
flexuosus,-111.76028,34.86972
flexuosus,-111.76028,34.86972
flexuosus,-111.854796,34.573871
flexuosus,-111.854796,34.573871
flexuosus,-111.76028,34.86972
flexuosus,-111.99583,34.72139
flexuosus,-111.76028,34.681135
flexuosus,-111.75167,34.692691
flexuosus,-111.76028,34.840707
flexuosus,-111.86056,34.8975
flexuosus,-111.9124,34.7537
flexuosus,-111.854796,34.573871
flexuosus,-111.86056,34.8975
flexuosus,-111.76028,34.797187
flexuosus,-111.89278,34.7675
flexuosus,-111.76028,34.86972
flexuosus,-111.58936,34.563325
flexuosus,-112.183682,34.74887
flexuosus,-111.76028,34.797187
flexuosus,-111.972821,34.695155
flexuosus,-111.7775,34.843611
flexuosus,-111.86056,34.8975
flexuosus,-111.745,34.65056
flexuosus,-111.731014,34.88661
flexuosus,-111.76028,34.91324
flexuosus,-111.76028,34.840707
flexuosus,-111.76028,34.840707
flexuosus,-112.05722,34.77111
flexuosus,-111.787846,34.825037
flexuosus,-111.76028,34.855213
flexuosus,-112.420833,35.095278
flexuosus,-111.339928,33.589246
flexuosus,-111.726886,34.912377
flexuosus,-111.726886,34.912377
flexuosus,-112.316667,34.983333
flexuosus,-111.35005,36.880867
flexuosus,-111.76028,34.86972
flexuosus,-111.391,36.904
flexuosus,-111.739687,34.929207
flexuosus,-111.391,36.904
flexuosus,-111.759818,34.868175
flexuosus,-111.76028,34.753668
flexuosus,-111.6638,34.7543
flexuosus,-111.86561,36.25035
flexuosus,-111.11389,33.64778
flexuosus,-113.99528,36.11278
flexuosus,-112.185254,36.186545
flexuosus,-112.085512,34.907655
flexuosus,-113.606571,35.456927
flexuosus,-113.79375,36.971722
flexuosus,-111.833333,34.833333
flexuosus,-112.0314,36.9683
flexuosus,-116.078964,36.308613
flexuosus,-113.390587,37.145164
flexuosus,-114.651947,38.534972
flexuosus,-115.162575,35.756972
flexuosus,-111.394348,34.13443
flexuosus,-114.638153,38.437759
flexuosus,-115.573303,36.114842
flexuosus,-114.197748,36.239962
flexuosus,-112.97573,37.202009
flexuosus,-115.573712,36.094753
flexuosus,-115.8956029,35.776937
flexuosus,-113.4255,35.52916
flexuosus,-116.9326383,36.7779059
flexuosus,-115.9083,35.7627
flexuosus,-111.97763,36.023373
flexuosus,-111.804322,34.823008
flexuosus,-115.42989,36.152174
flexuosus,-113.646209,37.205517
flexuosus,-115.431803,35.633858
flexuosus,-109.594562,37.574896
flexuosus,-111.114165,33.644564
flexuosus,-111.777842,34.855221
flexuosus,-111.984449,36.041642
flexuosus,-115.429917,35.628967
flexuosus,-115.448827,36.12238
flexuosus,-115.463097,36.154762
flexuosus,-115.439284,36.150262
flexuosus,-116.93307,36.789014
flexuosus,-117.13529,36.82337
flexuosus,-117.000617,36.82663
flexuosus,-111.903276,34.901749
flexuosus,-113.555556,37.418611
flexuosus,-113.58538,37.120389
flexuosus,-111.809412,34.863842
flexuosus,-111.737525,34.803783
flexuosus,-114.860078,36.000058
flexuosus,-108.568703,38.218324
flexuosus,-108.568703,38.218324
flexuosus,-115.47552,36.166439
flexuosus,-114.446687,36.94225
flexuosus,-115.877747,36.257401
flexuosus,-114.507682,36.437203
flexuosus,-112.124222,34.479333
flexuosus,-113.68042,37.137642
flexuosus,-111.901628,34.899635
flexuosus,-113.646149,37.205483
flexuosus,-111.827985,34.828777
flexuosus,-113.100812,37.277853
flexuosus,-111.842688,34.85537
flexuosus,-111.81913,34.832888
flexuosus,-111.809403,34.863852
flexuosus,-113.645767,37.223468
flexuosus,-112.009536,34.723245
flexuosus,-111.63705,34.896843
flexuosus,-113.633408,37.214478
flexuosus,-111.833041,34.827298
flexuosus,-111.933808,36.01809
flexuosus,-114.199897,36.445592
flexuosus,-112.571601,37.019605
flexuosus,-112.569168,37.020512
flexuosus,-111.96867,37.137035
flexuosus,-114.417064,37.834875
flexuosus,-111.914725,34.763767
flexuosus,-114.415455,37.824149
flexuosus,-115.933333,30.516667
flexuosus,-111.338395,34.218484
flexuosus,-113.94381,37.303663
flexuosus,-112.005946,37.003969
flexuosus,-114.652772,35.814381
flexuosus,-115.45648,36.086792
flexuosus,-115.557367,36.080047
flexuosus,-114.01755,37.160019
flexuosus,-115.549095,36.085681
flexuosus,-115.558992,36.081642
flexuosus,-115.447542,35.996613
flexuosus,-114.072219,36.668613
flexuosus,-111.743545,34.592808
flexuosus,-113.458067,34.562483
flexuosus,-114.140802,36.524478
flexuosus,-114.194372,36.499926
flexuosus,-112.023377,34.388058
flexuosus,-111.70713,34.676517
flexuosus,-115.476417,35.664533
flexuosus,-116.14166,36.15646
flexuosus,-116.17064,36.17386
flexuosus,-116.01707,35.99211
flexuosus,-115.697917,35.707383
flexuosus,-114.652742,35.8144
flexuosus,-114.652742,35.8144
flexuosus,-112.080875,34.432565
flexuosus,-114.663475,35.804358
flexuosus,-114.921173,36.626905
flexuosus,-114.662492,35.807289
flexuosus,-115.405042,36.054674
flexuosus,-114.659508,35.810633
flexuosus,-111.768256,36.746064
flexuosus,-114.358555,36.598921
flexuosus,-114.957683,36.699247
flexuosus,-114.658464,35.811869
flexuosus,-114.652764,35.814361
flexuosus,-114.66455,35.806111
flexuosus,-111.880215,34.886467
flexuosus,-114.659508,35.810633
flexuosus,-114.762087,36.217578
flexuosus,-109.398767,32.864345
flexuosus,-109.099783,32.703442
flexuosus,-114.203857,36.498902
flexuosus,-114.758256,35.937686
flexuosus,-110.967458,33.741454
flexuosus,-113.737731,37.280342
flexuosus,-114.860932,35.999816
flexuosus,-114.758225,35.937725
flexuosus,-114.7585,35.937839
flexuosus,-114.925556,36.585833
flexuosus,-109.291603,32.990742
flexuosus,-109.636271,37.525714
flexuosus,-112.049026,34.666478
flexuosus,-113.599648,37.097527
flexuosus,-115.398097,36.043869
flexuosus,-115.395828,35.038392
flexuosus,-113.41,37.29
flexuosus,-107.0125,38.883333
flexuosus,-109.03857,37.00935
flexuosus,-108.56463,38.21883
flexuosus,-109.0315,37.00373
flexuosus,-108.56463,38.21883
flexuosus,-109.877056,35.152288
flexuosus,-113.294,36.1723
flexuosus,-109.0315,37.00373
flexuosus,-115.637912,35.584766
flexuosus,-110.292,37.7628
flexuosus,-109.869,37.1968
flexuosus,-112.090721,36.067904
flexuosus,-111.510613,34.238725
flexuosus,-111.280197,34.351605
flexuosus,-113.6,37.08333
flexuosus,-112.249658,33.917523
flexuosus,-114.5096,34.12
flexuosus,-117.0892,36.1717
flexuosus,-115.516667,35.616667
flexuosus,-115.620483,35.481217
flexuosus,-115.94344,35.48302
flexuosus,-114.40995,34.33965
flexuosus,-114.401944,34.313333
flexuosus,-115.858878,35.773363
flexuosus,-115.86123,35.47594
flexuosus,-115.598827,35.562963
flexuosus,-114.721067,34.327383
flexuosus,-116.934167,36.788333
flexuosus,-115.5604,35.5814
flexuosus,-116.03297,35.950035
flexuosus,-115.91825,35.759295
flexuosus,-115.88871,35.51136
flexuosus,-115.6982,35.7069
flexuosus,-115.645112,35.520164
flexuosus,-114.401944,34.313333
flexuosus,-114.425783,34.329683
flexuosus,-115.519967,35.5954
flexuosus,-115.911667,35.774722
flexuosus,-114.323611,34.348333
flexuosus,-114.314444,34.365833
flexuosus,-114.203967,37.011533
flexuosus,-115.637912,35.584766
flexuosus,-115.47472,35.65639
flexuosus,-115.37388,33.47138
flexuosus,-114.72107,34.32738
flexuosus,-113.6,37.08333
flexuosus,-114.34444,36.59056
flexuosus,-115.62713,35.51472
flexuosus,-115.47607,35.6646
flexuosus,-115.70135,35.7018
flexuosus,-114.37694,36.60417
flexuosus,-113.8,36.95375
flexuosus,-114.31653,38.47617
flexuosus,-114.85333,38.03528
flexuosus,-114.72708,38.09333
flexuosus,-115.59167,35.5475
flexuosus,-115.44189,35.80181
flexuosus,-114.84361,36.35389
flexuosus,-113.87039,37.27931
flexuosus,-114.31083,36.86361
flexuosus,-116.96667,36.83333
flexuosus,-114.84361,36.35389
flexuosus,-115.83944,35.78694
flexuosus,-116.87969,36.69578
flexuosus,-115.48017,35.8205
flexuosus,-114.55194,34.16222
flexuosus,-115.58333,35.55
flexuosus,-115.66972,35.73389
flexuosus,-114.633333,38.45
flexuosus,-113.640834,37.395175
flexuosus,-111.164215,35.048622
flexuosus,-114.465339,37.780588
flexuosus,-114.432774,36.715808
flexuosus,-115.790097,35.399428
flexuosus,-115.769105,35.696622
flexuosus,-115.771462,35.69605
flexuosus,-115.778638,35.702678
flexuosus,-115.777853,35.702947
flexuosus,-115.492625,36.151711
flexuosus,-114.557304,38.774143
flexuosus,-113.738053,37.280047
flexuosus,-115.782728,35.696112
flexuosus,-114.940467,36.32507
flexuosus,-111.366,33.8837
flexuosus,-111.322,33.9347
flexuosus,-111.399,33.9269
flexuosus,-111.442,33.9172
flexuosus,-111.42,33.95
flexuosus,-112.141,34.1909
flexuosus,-111.772,34.673
flexuosus,-111.85,34.62
flexuosus,-111.564,34.1458
flexuosus,-110.97,33.77
flexuosus,-111.772,34.673
flexuosus,-111.64,34.76
flexuosus,-111.861,34.8975
flexuosus,-112.083,35.8333
flexuosus,-113.45,34.56
flexuosus,-111.202,33.642
flexuosus,-111.7,35.9667
flexuosus,-113.294,36.1723
flexuosus,-109.296,32.7951
flexuosus,-110.517,33.6008
flexuosus,-114.098693,34.281021
flexuosus,-113.458,35.6104
flexuosus,-112.277,33.8776
flexuosus,-112.269,33.8533
flexuosus,-113.425,34.2959
flexuosus,-112.418,34.6147
flexuosus,-111.994,36.1915
flexuosus,-112.37,36.9455
flexuosus,-111.686,36.7811
flexuosus,-113.929,36.8872
flexuosus,-112.037,36.0822
flexuosus,-111.745,34.6941
flexuosus,-111.303,33.62
flexuosus,-112.277,33.8776
flexuosus,-111.216,33.4732
flexuosus,-113.572,34.5377
flexuosus,-110.517,33.6008
flexuosus,-113.906,36.4186
flexuosus,-110.885,33.7629
flexuosus,-111.905,34.62
flexuosus,-111.21,33.7916
flexuosus,-111.241,33.6891
flexuosus,-111.467,34.0093
flexuosus,-113.985,36.5786
flexuosus,-113.572,34.5377
flexuosus,-112.835,36.6075
flexuosus,-113.6,34.3683
flexuosus,-113.07,34.2272
flexuosus,-113.995,36.1853
flexuosus,-111.114,33.6485
flexuosus,-113.917,35.777
flexuosus,-113.444,34.5452
flexuosus,-111.172,33.2792
flexuosus,-111.324,34.2308
flexuosus,-113.573,34.7133
flexuosus,-111.76,34.8552
flexuosus,-113.977,33.2742
flexuosus,-111.772,34.673
flexuosus,-111.412,35.8758
flexuosus,-111.854,34.7087
flexuosus,-112.442848,34.86945
flexuosus,-110.769,33.3811
flexuosus,-111.38064,34.03857
flexuosus,-112.072998,34.84515
flexuosus,-111.33,33.68
flexuosus,-114.20397,37.01153
flexuosus,-114.011733,36.638167
flexuosus,-112.895767,36.885367
flexuosus,-113.555667,36.798317
flexuosus,-113.9767,36.61652
flexuosus,-112.875617,36.597517
flexuosus,-111.855483,37.118117
flexuosus,-113.26035,37.09583
flexuosus,-114.432774,36.715808
flexuosus,-113.269044,37.08394
flexuosus,-115.933333,30.516667
flexuosus,-116.175695,36.126249
flexuosus,-115.281343,37.340433
flexuosus,-115.393306,37.619474
flexuosus,-109.978329,37.279305
flexuosus,-111.76099,34.86974
flexuosus,-112.976303,37.19872
flexuosus,-111.790008,34.737888
flexuosus,-115.555437,36.043472
flexuosus,-114.420096,37.826618
flexuosus,-115.496697,36.156883
flexuosus,-115.496942,36.156578
flexuosus,-111.718688,34.662238
flexuosus,-115.440035,36.064508
flexuosus,-114.345314,36.915688
flexuosus,-112.132713,36.069607
flexuosus,-108.162535,36.759621
flexuosus,-115.474661,36.126005
flexuosus,-113.647605,37.226303
flexuosus,-115.47903,36.12326
flexuosus,-115.325037,36.004388
flexuosus,-114.006601,37.115471
flexuosus,-115.451173,36.165007
flexuosus,-116.105859,36.168063
flexuosus,-116.105881,36.168328
flexuosus,-115.421848,36.141479
flexuosus,-109.8840694,37.2581819
flexuosus,-108.58468,37.347019
flexuosus,-111.788972,34.824192
flexuosus,-116.22934,36.09243
flexuosus,-115.461667,36.156389
flexuosus,-113.903011,37.027715
flexuosus,-113.829482,34.15145
flexuosus,-115.466023,36.170495
flexuosus,-114.762275,36.447925
flexuosus,-111.774448,34.823606
flexuosus,-116.064864,35.860142
flexuosus,-111.760165,36.745159
flexuosus,-116.05954,35.884144
flexuosus,-111.719089,34.469608
flexuosus,-115.397262,36.045551
flexuosus,-115.398718,36.043798
flexuosus,-110.96146,33.73919
flexuosus,-114.808578,36.552473
flexuosus,-110.842622,33.375625
flexuosus,-110.882703,33.672378
flexuosus,-114.528587,36.488117
flexuosus,-112.117897,34.475449
flexuosus,-114.523645,36.485813
flexuosus,-114.273445,36.778408
flexuosus,-110.956556,33.562782
flexuosus,-114.525169,36.469393
flexuosus,-114.525972,36.47189
flexuosus,-111.236617,33.80277
flexuosus,-111.114022,33.645237
flexuosus,-114.19527,34.510989
flexuosus,-118.172,39.1363
flexuosus,-111.871,34.6174
flexuosus,-113.823684,36.981659
flexuosus,-113,37.183333
flexuosus,-115.288056,37.694444
flexuosus,-114.646389,38.131111
flexuosus,-113.385278,36.554722
flexuosus,-110.435833,37.742778
flexuosus,-113.614444,37.018889
flexuosus,-115.480278,35.820556
flexuosus,-115.462384,36.053441
flexuosus,-116.177913,36.15051
flexuosus,-111.389287,33.964113
flexuosus,-113.563537,37.105552
flexuosus,-114.1568,36.5284
flexuosus,-114.138762,36.5283
flexuosus,-109.4847,37.4108
flexuosus,-113.199867,37.103451
flexuosus,-109.117498,36.936199
flexuosus,-111.9693,37.1443
flexuosus,-113.8464,38.62
flexuosus,-109.340065,37.512313
flexuosus,-113.58,36.82
flexuosus,-110.851261,37.616211
flexuosus,-114.36,38.85
flexuosus,-114.2292,36.7774
flexuosus,-112.29828,40.509039
flexuosus,-114.20397,37.01153
flexuosus,-114.3648,38.8161
flexuosus,-110.805538,33.190918
flexuosus,-113.972115,35.984186
flexuosus,-110.6225,37.2088
flexuosus,-110.4033,37.8947
flexuosus,-113.93946,36.971949
flexuosus,-109.29,32.79
flexuosus,-111.498245,39.672478
flexuosus,-114.6383,38.4417
flexuosus,-112.830996,37.429462
flexuosus,-112.0203,34.6892
flexuosus,-113.2052,36.1723
flexuosus,-109.362172,32.83348
flexuosus,-113.5776,37.1348
flexuosus,-112.440244,36.429702
flexuosus,-113.6698,37.2941
flexuosus,-111.220791,36.642962
flexuosus,-114.25753,37.06661
flexuosus,-113.6698,37.2941
flexuosus,-116.634575,36.849581
flexuosus,-113.2667,37.2
flexuosus,-113.563537,37.105552
flexuosus,-111.9512,37.2449
flexuosus,-113.701586,34.901739
flexuosus,-111.91375,37.16511
flexuosus,-109.867066,37.151946
flexuosus,-113.896524,36.902838
flexuosus,-115.28819,37.69469
flexuosus,-115.6557,37.6142
flexuosus,-113.584123,37.104148
flexuosus,-111.883474,34.568661
flexuosus,-113.958291,36.256656
flexuosus,-116.03297,35.950035
flexuosus,-113.5137,36.9827
flexuosus,-114.64639,38.13117
flexuosus,-113.4485,37.16375
flexuosus,-108.7236,32.6981
flexuosus,-113.6883,37.352
flexuosus,-113.2052,36.1578
flexuosus,-112.158072,34.047539
flexuosus,-113.072586,34.467719
flexuosus,-111.19501,33.67296
flexuosus,-111.370589,34.037328
flexuosus,-115.382058,33.617394
flexuosus,-116.236178,36.110067
flexuosus,-112.442848,34.86945
flexuosus,-111.787277,36.747922
flexuosus,-111.443279,33.892036
flexuosus,-114.410008,36.543325
flexuosus,-116.997379,36.827618
flexuosus,-113.5729,34.7133
flexuosus,-113.5996,34.3683
flexuosus,-111.39773,37.062956
flexuosus,-110.81,33.36
flexuosus,-111.76028,34.86972
flexuosus,-117.07972,34.52056
flexuosus,-112.123119,36.084658
flexuosus,-112.13528,33.91583
flexuosus,-111.753712,34.499919
flexuosus,-112.035892,36.956896
flexuosus,-113.3205422,36.1203969
flexuosus,-112.101683,34.101183
flexuosus,-111.895,34.5622
flexuosus,-110.8132,37.09388
flexuosus,-111.764767,34.53955
flexuosus,-113.826669,37.014029
flexuosus,-113.798583,34.955883
flexuosus,-113.865833,37.027517
flexuosus,-113.927283,37.0839
flexuosus,-112.373389,36.20275
flexuosus,-111.971389,36.017778
flexuosus,-112.0711,36.13334
flexuosus,-112.1211,36.14567
flexuosus,-108.952,32.644
flexuosus,-108.22889,36.770038
flexuosus,-108.117,36.845
flexuosus,-108.809733,32.581911
flexuosus,-108.516822,36.811201
flexuosus,-109.045185,36.99898
flexuosus,-113.59892,37.131125
flexuosus,-111.821159,34.884373
flexuosus,-109.4706,37.5182
flexuosus,-108.815,32.615
flexuosus,-114.533458,36.486094
flexuosus,-115.452425,36.089927
flexuosus,-115.420282,36.158771
flexuosus,-112.981069,37.201708
flexuosus,-110.875912,33.479378
flexuosus,-115.395453,36.064118
flexuosus,-115.513431,35.81828
flexuosus,-115.73144,36.422142
flexuosus,-113.170917,37.20562
flexuosus,-113.10228,37.27034
flexuosus,-115.453023,36.069684
flexuosus,-109.30885,32.96408
flexuosus,-111.681747,34.679783
flexuosus,-115.421741,36.148345
flexuosus,-113.795508,36.951622
flexuosus,-114.531866,36.241928
flexuosus,-114.54631,36.417444
flexuosus,-114.557791,36.422544
flexuosus,-114.468725,37.77932
flexuosus,-114.448523,36.543634
flexuosus,-114.448523,36.543634
flexuosus,-114.448523,36.543634
flexuosus,-114.744971,35.260552
flexuosus,-112.114654,36.091529
flexuosus,-110.880714,33.866833
flexuosus,-112.23753,36.082506
flexuosus,-111.762821,36.05426
flexuosus,-112.018061,34.764038
flexuosus,-108.251,36.7449
flexuosus,-115.462355,36.103035
flexuosus,-114.532215,36.242079
flexuosus,-114.53329,36.48735
flexuosus,-115.427884,36.135739
flexuosus,-115.113373,36.617732
flexuosus,-115.420081,36.144831
flexuosus,-112.129533,36.0751
flexuosus,-115.441045,36.138792
flexuosus,-115.427003,36.150876
