"tip_state","rates","alpha","sigma.sq","theta","expected_mean","expected_var"
"Anthocyanin",0.643133427606933,2.42233076758542,25.8584983687302,22.6156372800227,22.638744488163,5.68067130372337
"None",0.821938239378875,2.42233076758542,25.8858873528524,22.9419653748963,22.8870598059605,5.70371903843591
